LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID3098,3098,14,-1.0,871.5,891.5,0.0,29.0,29,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.0472600220669364,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3100,3100,14,-1.0,867.5,891.5,0.0,30.0,30,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.07544141252006423,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3102,3102,14,-1.0,875.5,887.5,0.0,31.0,31,5.0,1,,65256.80412371134,65535.0,47031.0,65535.0,6329910.0,2058.5650880284234,0.14180651800334873,7.87399017993384,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3104,3104,14,-1.0,867.5,889.5,0.0,32.0,32,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.09820180301788553,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3040,3040,14,-1.0,905.5,905.5,0.0,0.0,0,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.099526981368858,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3106,3106,14,-1.0,867.5,881.5,0.0,33.0,33,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.05406843578650254,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3042,3042,14,-1.0,899.5,889.5,0.0,1.0,1,5.0,1,,63945.30927835051,65535.0,27756.0,65535.0,6202695.0,6473.468344199307,0.17988020937365753,3.0119456240110005,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3108,3108,14,-1.0,869.5,889.5,0.0,34.0,34,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.08742869417858082,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3044,3044,14,-1.0,885.5,879.5,0.0,2.0,2,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.14931510304987258,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3110,3110,14,-1.0,867.5,875.5,0.0,35.0,35,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.056635279929495796,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3046,3046,14,-1.0,877.5,879.5,0.0,3.0,3,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.10622799562947673,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3112,3112,14,-1.0,863.5,875.5,0.0,36.0,36,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.009662263983689391,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3048,3048,14,-1.0,877.5,879.5,0.0,4.0,4,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.11979550705402355,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3114,3114,14,-1.0,863.5,873.5,0.0,37.0,37,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.01935339523436625,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3050,3050,14,-1.0,875.5,883.5,0.0,5.0,5,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.15102824516194233,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3116,3116,14,-1.0,865.5,857.5,0.0,38.0,38,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.05025357307514985,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3052,3052,14,-1.0,875.5,883.5,0.0,6.0,6,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1636697997548018,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3118,3118,14,-1.0,865.5,857.5,0.0,39.0,39,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.04137142857142857,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3054,3054,14,-1.0,873.5,885.5,0.0,7.0,7,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.13632962538035617,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3056,3056,14,-1.0,875.5,875.5,0.0,8.0,8,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.087740241136445,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3058,3058,14,-1.0,875.5,887.5,0.0,9.0,9,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.09358872806701714,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3060,3060,14,-1.0,881.5,887.5,0.0,10.0,10,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.12429978037164083,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3062,3062,14,-1.0,871.5,891.5,0.0,11.0,11,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.09421908398779931,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3064,3064,14,-1.0,873.5,877.5,0.0,12.0,12,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.13200983924267645,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3066,3066,14,-1.0,871.5,869.5,0.0,13.0,13,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.11021760849964667,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3068,3068,14,-1.0,863.5,891.5,0.0,14.0,14,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.11557296767874632,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3070,3070,14,-1.0,859.5,879.5,0.0,15.0,15,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.12710900004947803,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3201,3201,15,-1.0,931.5,431.5,0.0,38.0,38,5.0,1,,52467.742268041235,65535.0,15420.0,65535.0,5089371.0,17959.698205448716,0.4249509059246359,1.7424575049520317,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3137,3137,15,-1.0,1003.5,489.5,0.0,6.0,6,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.12552187554040364,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3203,3203,15,-1.0,931.5,427.5,0.0,39.0,39,5.0,1,,47722.51546391752,65535.0,10023.0,65535.0,4629084.0,22655.433156821233,0.4131972134297789,1.231786853267317,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3139,3139,15,-1.0,999.5,485.5,0.0,7.0,7,5.0,1,,65431.67010309279,65535.0,55512.0,65535.0,6346872.0,1017.6814613134267,0.20440758355934643,21.823764209758327,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3141,3141,15,-1.0,997.5,479.5,0.0,8.0,8,5.0,1,,63897.61855670103,65535.0,29298.0,65535.0,6198069.0,7110.235240546,0.2506865287117177,3.6025765952290367,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3207,3207,15,-1.0,923.5,437.5,0.0,39.0,39,5.0,1,,42102.9587628866,42405.0,12336.0,65535.0,4083987.0,22401.209159104517,0.17220698974563714,0.552226978401339,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3143,3143,15,-1.0,991.5,487.5,0.0,9.0,9,5.0,1,,64676.56701030928,65535.0,30069.0,65535.0,6273627.0,4539.3563349407905,0.21287472058812898,5.001391207450049,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3145,3145,15,-1.0,987.5,487.5,0.0,10.0,10,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.12982021078735279,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3147,3147,15,-1.0,977.5,487.5,0.0,11.0,11,5.0,1,,64740.154639175256,65535.0,43176.0,65535.0,6279795.0,3603.365936119691,0.1412569950914436,4.44756056014747,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3149,3149,15,-1.0,981.5,477.5,0.0,12.0,12,5.0,1,,65447.56701030928,65535.0,60909.0,65535.0,6348414.0,608.2709598254819,0.09995521346875799,19.554957113372687,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3151,3151,15,-1.0,985.5,473.5,0.0,13.0,13,5.0,1,,65431.67010309279,65535.0,57054.0,65535.0,6346872.0,873.6265974093461,0.1401662049861496,18.41481263368033,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3153,3153,15,-1.0,983.5,479.5,0.0,14.0,14,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1404826274156403,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3155,3155,15,-1.0,977.5,463.5,0.0,15.0,15,5.0,1,,64867.32989690721,65535.0,39321.0,65535.0,6292131.0,3586.443171054175,0.1469246329578244,4.633954847503617,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3157,3157,15,-1.0,973.5,461.5,0.0,16.0,16,5.0,1,,65304.49484536082,65535.0,50886.0,65535.0,6334536.0,1673.5797344546584,0.17582808113199236,11.670005761770547,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3159,3159,15,-1.0,967.5,463.5,0.0,17.0,17,5.0,1,,65225.010309278354,65535.0,43947.0,65535.0,6326826.0,2346.6465989384196,0.18234732616662427,8.573354612794281,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3161,3161,15,-1.0,973.5,467.5,0.0,18.0,18,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1208699289000418,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3163,3163,15,-1.0,969.5,467.5,0.0,19.0,19,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.11127372066930095,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3165,3165,15,-1.0,961.5,469.5,0.0,20.0,20,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.15155191588312605,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3167,3167,15,-1.0,959.5,471.5,0.0,21.0,21,5.0,1,,64279.14432989691,65535.0,30069.0,65535.0,6235077.0,5126.71470906256,0.1529592073138132,3.3267687588989237,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3169,3169,15,-1.0,955.5,461.5,0.0,22.0,22,5.0,1,,65455.51546391752,65535.0,59367.0,65535.0,6349185.0,643.9555677186738,0.1311885660248254,23.576607786408555,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3171,3171,15,-1.0,961.5,449.5,0.0,23.0,23,5.0,1,,65455.51546391752,65535.0,60138.0,65535.0,6349185.0,593.9342014868968,0.144215786432547,27.780673832694212,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3173,3173,15,-1.0,957.5,449.5,0.0,24.0,24,5.0,1,,63047.134020618556,65535.0,21588.0,65535.0,6115572.0,9038.382414999285,0.15406364414177698,1.862408902220161,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3175,3175,15,-1.0,965.5,453.5,0.0,25.0,25,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.16206703055654745,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3177,3177,15,-1.0,965.5,463.5,0.0,26.0,26,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1802497279933682,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3179,3179,15,-1.0,963.5,457.5,0.0,27.0,27,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.12313570812276593,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3181,3181,15,-1.0,963.5,459.5,0.0,28.0,28,5.0,1,,65471.41237113402,65535.0,62451.0,65535.0,6350727.0,440.5241138069073,0.12440488469521592,32.88718706701372,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3183,3183,15,-1.0,963.5,451.5,0.0,29.0,29,5.0,1,,65328.34020618557,65535.0,56283.0,65535.0,6336849.0,1121.243300673018,0.10059731867397204,10.65098353797124,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3185,3185,15,-1.0,955.5,449.5,0.0,30.0,30,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.10671168654504823,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3187,3187,15,-1.0,949.5,445.5,0.0,31.0,31,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1216701954798365,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3189,3189,15,-1.0,945.5,445.5,0.0,32.0,32,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1344904006573869,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3125,3125,15,-1.0,1011.5,489.5,0.0,0.0,0,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.15094101300997856,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3191,3191,15,-1.0,939.5,445.5,0.0,33.0,33,5.0,1,,65511.154639175256,65535.0,63222.0,65535.0,6354582.0,234.84956799540583,0.1504143766902207,72.94416074680782,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3127,3127,15,-1.0,1003.5,489.5,0.0,1.0,1,5.0,1,,65105.78350515464,65535.0,40863.0,65535.0,6315261.0,2845.8523519135206,0.16366300342999396,6.435176914075346,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3193,3193,15,-1.0,947.5,453.5,0.0,34.0,34,5.0,1,,61783.32989690721,65535.0,20046.0,65535.0,5992983.0,10755.28238793392,0.2321266973678452,2.164458254835783,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3129,3129,15,-1.0,997.5,477.5,0.0,2.0,2,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.08496856544103636,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3195,3195,15,-1.0,947.5,437.5,0.0,35.0,35,5.0,1,,63357.12371134021,65535.0,22359.0,65535.0,6145641.0,7993.906127296995,0.208294941823075,2.732575504603196,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3131,3131,15,-1.0,995.5,485.5,0.0,3.0,3,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.10122788359276806,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3197,3197,15,-1.0,939.5,437.5,0.0,36.0,36,5.0,1,,60734.134020618556,65535.0,16191.0,65535.0,5891211.0,12329.22435941399,0.35801804334966486,2.5973259699165325,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3133,3133,15,-1.0,999.5,483.5,0.0,4.0,4,5.0,1,,64899.12371134021,65535.0,34695.0,65535.0,6295215.0,3770.566923161035,0.1344440227861384,4.079628364783367,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3199,3199,15,-1.0,933.5,445.5,0.0,37.0,37,5.0,1,,50369.35051546392,65535.0,18504.0,65535.0,4885827.0,18233.21327392752,0.38283921093493645,1.529599952474391,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3135,3135,15,-1.0,999.5,487.5,0.0,5.0,5,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.1344056570887904,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3329,3329,16,-1.0,305.5,515.5,0.0,34.0,34,5.0,1,,63738.64948453608,65535.0,23901.0,65535.0,6182649.0,7721.814273053076,0.2554310109145969,3.358878320820844,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3331,3331,16,-1.0,289.5,507.5,0.0,35.0,35,5.0,1,,64215.55670103093,65535.0,29298.0,65535.0,6228909.0,5650.303061505267,0.19684423052207836,3.738381034712372,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3333,3333,16,-1.0,255.5,521.5,0.0,36.0,36,5.0,1,,62983.54639175258,65535.0,21588.0,65535.0,6109404.0,8400.569557849194,0.3088834596012514,3.538686159654215,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3335,3335,16,-1.0,199.5,541.5,0.0,37.0,37,5.0,1,,65288.59793814433,65535.0,43176.0,65535.0,6332994.0,2273.9773097839793,0.25980513627584234,11.84201397112041,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3337,3337,16,-1.0,171.5,535.5,0.0,38.0,38,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.28215230483480613,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3339,3339,16,-1.0,137.5,541.5,0.0,39.0,39,5.0,1,,65511.154639175256,65535.0,63222.0,65535.0,6354582.0,234.84956799540583,0.1735965534710624,82.52352243959957,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3214,3214,16,-1.0,239.5,551.5,0.0,0.0,0,5.0,1,,64605.030927835054,65535.0,37008.0,65535.0,6266688.0,4240.409675701562,0.3141150221054819,7.283562380187181,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3216,3216,16,-1.0,225.5,549.5,0.0,1.0,1,5.0,1,,65383.9793814433,65535.0,57054.0,65535.0,6342246.0,1059.4774850071697,0.2652925938329435,25.8787784552128,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3218,3218,16,-1.0,227.5,541.5,0.0,2.0,2,5.0,1,,65503.20618556701,65535.0,62451.0,65535.0,6353811.0,313.13275732720666,0.23593325051203703,79.86531081896582,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3220,3220,16,-1.0,213.5,541.5,0.0,3.0,3,5.0,1,,65431.67010309279,65535.0,59367.0,65535.0,6346872.0,682.6440739514493,0.24420301788215865,37.625601633094305,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3285,3285,16,-1.0,159.5,521.5,0.0,13.0,13,5.0,1,,49590.40206185567,65535.0,8481.0,65535.0,4810269.0,22883.07196363526,0.12338925134011401,0.47605854362183914,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3222,3222,16,-1.0,215.5,541.5,0.0,4.0,4,5.0,1,,63452.50515463918,65535.0,23901.0,65535.0,6154893.0,7943.517990479866,0.2469144688701797,3.163557704887982,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3287,3287,16,-1.0,165.5,527.5,0.0,14.0,14,5.0,1,,63333.278350515466,65535.0,20817.0,65535.0,6143328.0,9001.644913040254,0.216358626385754,2.502952821098375,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3224,3224,16,-1.0,207.5,539.5,0.0,5.0,5,5.0,1,,62292.030927835054,65535.0,17733.0,65535.0,6042327.0,10696.576194291516,0.24274126410373084,2.2749957382793236,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3289,3289,16,-1.0,169.5,515.5,0.0,15.0,15,5.0,1,,64764.0,65535.0,35466.0,65535.0,6282108.0,3840.516542406763,0.21555075593952486,5.9806787104721035,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3226,3226,16,-1.0,183.5,537.5,0.0,6.0,6,5.0,1,,61878.71134020619,65535.0,19275.0,65535.0,6002235.0,10790.717215272307,0.2856176310739915,2.547968988922269,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3291,3291,16,-1.0,171.5,513.5,0.0,16.0,16,5.0,1,,64962.71134020619,65535.0,40092.0,65535.0,6301383.0,3248.811304919724,0.22304219436494593,7.2931515735076395,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3228,3228,16,-1.0,153.5,531.5,0.0,7.0,7,5.0,1,,63373.0206185567,65535.0,20046.0,65535.0,6147183.0,8103.63361654741,0.194911808900364,2.551272836154917,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3293,3293,16,-1.0,169.5,521.5,0.0,17.0,17,5.0,1,,64803.742268041235,65535.0,33924.0,65535.0,6285963.0,4034.5282956374135,0.2257340857513021,5.916136627932403,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3230,3230,16,-1.0,141.5,523.5,0.0,8.0,8,5.0,1,,61346.16494845361,65535.0,15420.0,65535.0,5950578.0,12080.31938533395,0.16613708886308026,1.446958199505945,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3295,3295,16,-1.0,179.5,517.5,0.0,18.0,18,5.0,1,,63786.34020618557,65535.0,21588.0,65535.0,6187275.0,7040.447569352672,0.290724094596687,4.081361103800389,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3232,3232,16,-1.0,129.5,533.5,0.0,9.0,9,5.0,1,,65376.030927835054,65535.0,50115.0,65535.0,6341475.0,1565.6637866360359,0.14998686616188556,10.892069157394523,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
