LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID6390,6390,31,-1.0,837.5,675.5,0.0,0.0,0,5.0,1,,65447.56701030928,65535.0,58596.0,65535.0,6348414.0,720.1415212074728,0.20676027069519445,31.142375624966547,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6393,6393,31,-1.0,837.5,667.5,0.0,1.0,1,5.0,1,,64779.8969072165,65535.0,39321.0,65535.0,6283650.0,3798.3316197283143,0.25748723629153536,6.984406205944916,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6395,6395,31,-1.0,837.5,667.5,0.0,2.0,2,5.0,1,,63762.49484536082,65535.0,26985.0,65535.0,6184962.0,6915.011980472467,0.21559543027092123,3.27079144235909,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6402,6402,32,-1.0,919.5,61.5,0.0,0.0,0,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.01976408442822931,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6405,6405,32,-1.0,917.5,55.5,0.0,1.0,1,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,2.8541945682483986E-4,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6408,6408,32,-1.0,915.5,49.5,0.0,2.0,2,5.0,1,,65527.051546391755,65535.0,64764.0,65535.0,6356124.0,78.28318933180186,0.0039058595162841437,6.513369877230364,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6417,6417,33,-1.0,805.5,573.5,0.0,1.0,1,5.0,1,,64366.57731958763,65535.0,55512.0,65535.0,6243558.0,2342.562582920021,0.15606681466428207,7.418683467145432,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6419,6419,33,-1.0,805.5,573.5,0.0,2.0,2,5.0,1,,64382.47422680412,65535.0,42405.0,65535.0,6245100.0,3827.79647799266,0.12525979645487179,3.7446197099717815,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6414,6414,33,-1.0,811.5,581.5,0.0,0.0,0,5.0,1,,60837.463917525776,65535.0,20046.0,65535.0,5901234.0,10597.20876581605,0.1367857999865887,1.3815670980767418,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6425,6425,34,-1.0,457.5,955.5,0.0,0.0,0,5.0,1,,65471.41237113402,65535.0,60909.0,65535.0,6350727.0,493.5567291055416,0.27295908511378125,56.888926267946545,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6428,6428,34,-1.0,451.5,961.5,0.0,1.0,1,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.2630294965624307,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6430,6430,34,-1.0,463.5,931.5,0.0,2.0,2,5.0,1,,55655.072164948455,65535.0,11565.0,65535.0,5398542.0,18480.671210217282,0.27662023572631256,1.3050862924868607,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
